user_id,day_of_week,weather_main,destination,hour,traffic_level,usual_departure_hour
u5,Monday,Clear,Rohini Residential,9,Low,9
u5,Sunday,Clear,Saket Select Citywalk Mall,19,Medium,17
u5,Thursday,Haze,Rohini Residential,9,Medium,9
u5,Monday,Clear,Rohini Residential,10,Low,9
u5,Thursday,Clear,Connaught Place,12,Low,11
u5,Thursday,Clear,Rohini Residential,7,Low,9
u5,Friday,Clouds,Rohini Residential,10,Low,9
u5,Wednesday,Rain,Rohini Residential,9,Medium,8
u5,Saturday,Fog,Rohini Residential,10,Medium,9
u5,Tuesday,Clouds,Saket Select Citywalk Mall,20,Medium,18
u5,Friday,Haze,Saket Select Citywalk Mall,17,Medium,18
u5,Thursday,Clouds,Saket Select Citywalk Mall,19,Medium,18
u5,Friday,Clear,Rohini Residential,11,Low,9
u5,Sunday,Clear,Rohini Residential,11,Low,10
u5,Wednesday,Clear,Rohini Residential,9,Low,9
u5,Saturday,Clouds,Connaught Place,9,Low,11
u5,Saturday,Clouds,Connaught Place,11,Low,11
u5,Wednesday,Clear,Connaught Place,11,Low,11
u5,Thursday,Clear,Connaught Place,10,Low,11
u5,Saturday,Clear,Saket Select Citywalk Mall,20,Medium,17
u5,Wednesday,Haze,Rohini Residential,8,Medium,9
u5,Friday,Rain,Connaught Place,11,Low,10
u5,Friday,Rain,Connaught Place,10,Medium,10
u5,Thursday,Clear,Saket Select Citywalk Mall,17,Medium,18
u5,Thursday,Clear,Rohini Residential,11,Low,9
u5,Sunday,Haze,Connaught Place,10,Low,11
u5,Tuesday,Haze,Saket Select Citywalk Mall,16,Medium,18
u5,Thursday,Clouds,Rohini Residential,7,Low,9
u5,Tuesday,Clouds,Saket Select Citywalk Mall,17,Medium,18
u5,Tuesday,Haze,Connaught Place,10,Low,11
u5,Sunday,Clear,Connaught Place,12,Low,11
u5,Thursday,Clouds,Rohini Residential,9,Low,9
u5,Saturday,Clouds,Connaught Place,11,Low,11
u5,Tuesday,Haze,Rohini Residential,11,Medium,9
u5,Friday,Rain,Connaught Place,11,Low,10
u5,Tuesday,Clear,Connaught Place,11,Low,11
u5,Wednesday,Clear,Rohini Residential,7,Low,9
u5,Sunday,Clear,Saket Select Citywalk Mall,19,Medium,17
u5,Monday,Haze,Connaught Place,11,Low,11
u5,Friday,Clouds,Saket Select Citywalk Mall,20,Medium,18
u5,Saturday,Clear,Rohini Residential,11,Low,10
u5,Tuesday,Clear,Connaught Place,11,Low,11
u5,Thursday,Clouds,Rohini Residential,10,Low,9
u5,Monday,Haze,Connaught Place,12,Low,11
u5,Sunday,Rain,Saket Select Citywalk Mall,18,High,15
u5,Friday,Clouds,Saket Select Citywalk Mall,16,Medium,18
u5,Saturday,Clear,Connaught Place,9,Low,11
u5,Thursday,Rain,Saket Select Citywalk Mall,19,Medium,17
u5,Monday,Clear,Saket Select Citywalk Mall,18,Medium,18
u5,Saturday,Clouds,Rohini Residential,11,Low,10
u5,Saturday,Clear,Rohini Residential,11,Low,10
u5,Wednesday,Rain,Rohini Residential,10,Medium,8
u5,Saturday,Drizzle,Rohini Residential,10,Medium,9
u5,Monday,Clear,Rohini Residential,8,Low,9
u5,Wednesday,Clouds,Rohini Residential,9,Low,9
u5,Monday,Rain,Rohini Residential,9,Medium,8
u5,Thursday,Clouds,Saket Select Citywalk Mall,19,Medium,18
u5,Friday,Clouds,Saket Select Citywalk Mall,17,Medium,18
u5,Monday,Drizzle,Saket Select Citywalk Mall,18,Medium,17
u5,Sunday,Rain,Rohini Residential,11,Medium,9
u5,Monday,Clouds,Connaught Place,9,Low,11
u5,Monday,Clear,Rohini Residential,10,Low,9
u5,Friday,Rain,Rohini Residential,8,Medium,8
u5,Tuesday,Haze,Saket Select Citywalk Mall,19,Medium,18
u5,Tuesday,Clear,Saket Select Citywalk Mall,16,Medium,18
u5,Monday,Clear,Connaught Place,11,Low,11
u5,Wednesday,Fog,Saket Select Citywalk Mall,18,Medium,17
u5,Monday,Clouds,Saket Select Citywalk Mall,19,Medium,18
u5,Sunday,Rain,Saket Select Citywalk Mall,20,High,15
u5,Tuesday,Clear,Rohini Residential,8,Low,9
u5,Monday,Clear,Saket Select Citywalk Mall,18,Medium,18
u5,Saturday,Clear,Connaught Place,10,Low,11
u5,Friday,Clouds,Connaught Place,13,Low,11
u5,Wednesday,Clouds,Rohini Residential,9,Low,9
u5,Thursday,Clear,Rohini Residential,7,Low,9
u5,Friday,Clouds,Saket Select Citywalk Mall,16,Medium,18
u5,Wednesday,Clear,Rohini Residential,7,Low,9
u5,Wednesday,Clear,Saket Select Citywalk Mall,16,Medium,18
u5,Sunday,Clear,Connaught Place,11,Low,11
u5,Tuesday,Haze,Rohini Residential,10,Medium,9
u5,Tuesday,Rain,Saket Select Citywalk Mall,18,Medium,17
u5,Thursday,Clear,Connaught Place,11,Low,11
u5,Thursday,Clear,Saket Select Citywalk Mall,20,Medium,18
u5,Saturday,Haze,Connaught Place,11,Low,11
u5,Sunday,Drizzle,Rohini Residential,10,Medium,9
u5,Thursday,Clear,Rohini Residential,7,Low,9
u5,Tuesday,Clear,Connaught Place,11,Low,11
u5,Monday,Haze,Connaught Place,9,Low,11
u5,Friday,Clear,Rohini Residential,9,Low,9
u5,Monday,Clear,Connaught Place,12,Low,11
u5,Wednesday,Rain,Connaught Place,9,Medium,10
u5,Friday,Drizzle,Rohini Residential,9,Medium,8
u5,Monday,Clear,Connaught Place,10,Low,11
u5,Saturday,Rain,Rohini Residential,10,Medium,9
u5,Wednesday,Clouds,Saket Select Citywalk Mall,20,Medium,18
u5,Wednesday,Fog,Connaught Place,13,Low,10
u5,Wednesday,Rain,Rohini Residential,9,Medium,8
u5,Tuesday,Haze,Rohini Residential,11,Medium,9
u5,Thursday,Haze,Connaught Place,13,Low,11
u5,Wednesday,Clouds,Saket Select Citywalk Mall,18,Medium,18
u5,Sunday,Clouds,Rohini Residential,8,Low,10
u5,Tuesday,Clear,Saket Select Citywalk Mall,20,Medium,18
u5,Tuesday,Clear,Saket Select Citywalk Mall,18,Medium,18
u5,Wednesday,Haze,Saket Select Citywalk Mall,20,Medium,18
u5,Saturday,Rain,Saket Select Citywalk Mall,17,Medium,16
u5,Thursday,Haze,Saket Select Citywalk Mall,18,Medium,18
u5,Saturday,Fog,Saket Select Citywalk Mall,16,Medium,16
u5,Saturday,Drizzle,Rohini Residential,10,Medium,9
u5,Thursday,Clear,Saket Select Citywalk Mall,19,Medium,18
u5,Tuesday,Clear,Rohini Residential,7,Low,9
u5,Thursday,Clear,Saket Select Citywalk Mall,18,Medium,18
u5,Thursday,Fog,Saket Select Citywalk Mall,19,Medium,17
u5,Saturday,Haze,Rohini Residential,8,Medium,10
u5,Monday,Clouds,Rohini Residential,9,Low,9
u5,Friday,Clear,Saket Select Citywalk Mall,17,Medium,18
u5,Wednesday,Clear,Saket Select Citywalk Mall,18,Medium,18
u5,Thursday,Clear,Saket Select Citywalk Mall,19,Medium,18
u5,Wednesday,Clear,Rohini Residential,8,Low,9
u5,Sunday,Clear,Rohini Residential,10,Low,10
u5,Friday,Haze,Connaught Place,9,Low,11
u5,Thursday,Rain,Connaught Place,11,Medium,10
u5,Saturday,Rain,Saket Select Citywalk Mall,18,High,15
u5,Tuesday,Drizzle,Connaught Place,10,Low,10
u5,Thursday,Drizzle,Connaught Place,13,Low,10
u5,Thursday,Clear,Saket Select Citywalk Mall,16,Medium,18
u5,Sunday,Haze,Connaught Place,11,Low,11
u5,Friday,Clouds,Rohini Residential,11,Low,9
u5,Wednesday,Haze,Connaught Place,11,Low,11
u5,Friday,Clouds,Rohini Residential,9,Low,9
u5,Saturday,Clear,Connaught Place,9,Low,11
u5,Friday,Clear,Saket Select Citywalk Mall,17,Medium,18
u5,Monday,Haze,Connaught Place,13,Low,11
u5,Wednesday,Drizzle,Saket Select Citywalk Mall,18,Medium,17
u5,Saturday,Clouds,Connaught Place,12,Low,11
u5,Monday,Clear,Saket Select Citywalk Mall,17,Medium,18
u5,Friday,Clouds,Rohini Residential,9,Low,9
u5,Friday,Clouds,Rohini Residential,8,Low,9
u5,Saturday,Haze,Saket Select Citywalk Mall,20,Medium,17
u5,Friday,Clouds,Rohini Residential,10,Low,9
u5,Thursday,Clear,Saket Select Citywalk Mall,19,Medium,18
u5,Monday,Clouds,Rohini Residential,10,Low,9
u5,Friday,Clear,Connaught Place,11,Low,11
u5,Wednesday,Clear,Saket Select Citywalk Mall,16,Medium,18
u5,Wednesday,Clouds,Rohini Residential,10,Low,9
u5,Monday,Clear,Rohini Residential,11,Low,9
u5,Friday,Clouds,Saket Select Citywalk Mall,18,Medium,18
u5,Thursday,Fog,Connaught Place,11,Low,10
u5,Monday,Clear,Connaught Place,11,Low,11
u5,Monday,Clear,Connaught Place,11,Low,11
u5,Tuesday,Clear,Rohini Residential,10,Low,9
u5,Monday,Clear,Rohini Residential,10,Low,9
u5,Sunday,Clouds,Saket Select Citywalk Mall,18,Medium,17
u5,Wednesday,Clouds,Rohini Residential,7,Low,9
u5,Thursday,Drizzle,Rohini Residential,9,Medium,8
u5,Monday,Clouds,Saket Select Citywalk Mall,20,Medium,18
u5,Thursday,Haze,Saket Select Citywalk Mall,17,Medium,18
u5,Friday,Clear,Connaught Place,10,Low,11
u5,Friday,Clear,Saket Select Citywalk Mall,20,Medium,18
u5,Wednesday,Fog,Connaught Place,12,Low,10
u5,Wednesday,Rain,Saket Select Citywalk Mall,16,Medium,17
u5,Sunday,Clear,Connaught Place,12,Low,11
u5,Tuesday,Haze,Rohini Residential,8,Medium,9
u5,Wednesday,Clear,Rohini Residential,9,Low,9
u5,Wednesday,Rain,Rohini Residential,10,Medium,8
u5,Thursday,Haze,Connaught Place,9,Low,11
u5,Friday,Clear,Connaught Place,11,Low,11
u5,Tuesday,Rain,Connaught Place,9,Medium,10
u5,Tuesday,Rain,Saket Select Citywalk Mall,18,Medium,17
u5,Sunday,Fog,Connaught Place,9,Low,10
u5,Friday,Clear,Saket Select Citywalk Mall,17,Medium,18
u5,Monday,Drizzle,Rohini Residential,9,Medium,8
u5,Tuesday,Clear,Rohini Residential,9,Low,9
u5,Sunday,Drizzle,Rohini Residential,9,Medium,9
u5,Friday,Drizzle,Rohini Residential,9,Medium,8
u5,Friday,Clouds,Saket Select Citywalk Mall,18,Medium,18
u5,Tuesday,Clear,Connaught Place,12,Low,11
u5,Wednesday,Fog,Saket Select Citywalk Mall,17,Medium,17
u5,Thursday,Haze,Rohini Residential,11,Medium,9
u5,Friday,Fog,Saket Select Citywalk Mall,18,Medium,17
u5,Wednesday,Clear,Saket Select Citywalk Mall,18,Medium,18
u5,Tuesday,Haze,Saket Select Citywalk Mall,18,Medium,18
u5,Tuesday,Haze,Saket Select Citywalk Mall,20,Medium,18
u5,Thursday,Clear,Rohini Residential,9,Low,9
u5,Friday,Clear,Rohini Residential,7,Low,9
u5,Wednesday,Clear,Rohini Residential,7,Low,9
u5,Saturday,Clear,Connaught Place,12,Low,11
u5,Tuesday,Rain,Rohini Residential,10,Medium,8
u5,Thursday,Clear,Connaught Place,13,Low,11
u5,Monday,Haze,Rohini Residential,7,Medium,9
u5,Monday,Rain,Connaught Place,11,Medium,10
u5,Wednesday,Fog,Connaught Place,11,Low,10
u5,Tuesday,Clear,Rohini Residential,9,Low,9
u5,Monday,Clear,Saket Select Citywalk Mall,20,Medium,18
u5,Thursday,Clear,Rohini Residential,8,Low,9
u5,Tuesday,Clear,Rohini Residential,7,Low,9
u5,Wednesday,Rain,Saket Select Citywalk Mall,17,Medium,17
u5,Tuesday,Clear,Saket Select Citywalk Mall,16,Medium,18
u5,Saturday,Clear,Rohini Residential,9,Low,10
u5,Thursday,Clear,Rohini Residential,7,Low,9
u5,Wednesday,Haze,Saket Select Citywalk Mall,20,Medium,18
u5,Sunday,Clear,Rohini Residential,8,Low,10
u5,Wednesday,Fog,Rohini Residential,7,Medium,8
u5,Wednesday,Fog,Rohini Residential,7,Medium,8
u5,Thursday,Fog,Rohini Residential,9,Medium,8
u5,Monday,Fog,Rohini Residential,9,Medium,8
u5,Monday,Clear,Rohini Residential,7,Low,9
u5,Friday,Clear,Rohini Residential,9,Low,9
u5,Tuesday,Clouds,Connaught Place,9,Low,11
u5,Thursday,Clear,Saket Select Citywalk Mall,16,Medium,18
u5,Monday,Rain,Connaught Place,11,Low,10
u5,Saturday,Clouds,Saket Select Citywalk Mall,17,Medium,17
u5,Friday,Haze,Connaught Place,11,Low,11
u5,Saturday,Rain,Rohini Residential,9,Medium,9
u5,Wednesday,Clear,Saket Select Citywalk Mall,18,Medium,18
u5,Saturday,Clear,Saket Select Citywalk Mall,17,Medium,17
u5,Friday,Thunderstorm,Saket Select Citywalk Mall,16,Medium,18
u5,Thursday,Clouds,Connaught Place,11,Low,11
u5,Thursday,Clouds,Connaught Place,11,Low,11
u5,Saturday,Fog,Saket Select Citywalk Mall,19,Medium,16
u5,Friday,Clear,Rohini Residential,9,Low,9
u5,Sunday,Clouds,Saket Select Citywalk Mall,18,Medium,17
u5,Monday,Drizzle,Saket Select Citywalk Mall,20,Medium,17
u5,Friday,Rain,Rohini Residential,10,Medium,8
u5,Sunday,Clear,Rohini Residential,9,Low,10
u5,Saturday,Rain,Saket Select Citywalk Mall,20,Medium,16
u5,Tuesday,Clear,Saket Select Citywalk Mall,20,Medium,18
u5,Wednesday,Clouds,Rohini Residential,10,Low,9
u5,Friday,Rain,Rohini Residential,8,Medium,8
u5,Wednesday,Clear,Rohini Residential,7,Low,9
u5,Thursday,Rain,Saket Select Citywalk Mall,18,Medium,17
u5,Tuesday,Rain,Connaught Place,9,Low,10
u5,Sunday,Clouds,Saket Select Citywalk Mall,17,Medium,17
u5,Wednesday,Fog,Connaught Place,11,Low,10
u5,Friday,Clear,Saket Select Citywalk Mall,17,Medium,18
u5,Thursday,Fog,Rohini Residential,9,Medium,8
u5,Monday,Clouds,Saket Select Citywalk Mall,17,Medium,18
u5,Saturday,Drizzle,Rohini Residential,10,Medium,9
u5,Monday,Clear,Connaught Place,12,Low,11
u5,Wednesday,Haze,Connaught Place,11,Low,11
u5,Thursday,Clouds,Saket Select Citywalk Mall,17,Medium,18
u5,Thursday,Clouds,Rohini Residential,8,Low,9
u5,Sunday,Clear,Saket Select Citywalk Mall,18,Medium,17
u5,Wednesday,Rain,Rohini Residential,10,Medium,8
u5,Tuesday,Clouds,Connaught Place,11,Low,11
u5,Tuesday,Fog,Connaught Place,10,Low,10
u5,Wednesday,Clear,Rohini Residential,11,Low,9
u5,Tuesday,Clouds,Saket Select Citywalk Mall,17,Medium,18
u5,Wednesday,Clear,Connaught Place,11,Low,11
u5,Wednesday,Clear,Saket Select Citywalk Mall,18,Medium,18
u5,Tuesday,Haze,Connaught Place,11,Low,11
u5,Thursday,Clouds,Rohini Residential,10,Low,9
u5,Tuesday,Haze,Saket Select Citywalk Mall,18,Medium,18
u5,Tuesday,Clear,Rohini Residential,9,Low,9
u5,Saturday,Fog,Rohini Residential,10,Medium,9
u5,Tuesday,Clouds,Rohini Residential,8,Low,9
u5,Monday,Clear,Saket Select Citywalk Mall,18,Medium,18
u5,Sunday,Rain,Rohini Residential,8,Medium,9
u5,Saturday,Drizzle,Saket Select Citywalk Mall,16,Medium,16
u5,Monday,Clouds,Saket Select Citywalk Mall,18,Medium,18
u5,Sunday,Haze,Connaught Place,11,Low,11
u5,Wednesday,Clouds,Rohini Residential,10,Low,9
u5,Sunday,Clear,Saket Select Citywalk Mall,18,Medium,17
u5,Sunday,Clear,Rohini Residential,12,Low,10
u5,Sunday,Clear,Saket Select Citywalk Mall,18,Medium,17
u5,Tuesday,Drizzle,Rohini Residential,9,Medium,8
u5,Tuesday,Clear,Saket Select Citywalk Mall,17,Medium,18
u5,Sunday,Rain,Rohini Residential,11,Medium,9
u5,Tuesday,Thunderstorm,Connaught Place,12,Medium,11
u5,Tuesday,Fog,Rohini Residential,10,Medium,8
u5,Monday,Rain,Saket Select Citywalk Mall,19,Medium,17
u5,Sunday,Clouds,Rohini Residential,11,Low,10
u5,Thursday,Clear,Rohini Residential,9,Low,9
u5,Sunday,Clear,Saket Select Citywalk Mall,20,Medium,17
u5,Friday,Clear,Rohini Residential,7,Low,9
u5,Wednesday,Clear,Saket Select Citywalk Mall,18,Medium,18
u5,Saturday,Clouds,Saket Select Citywalk Mall,17,Medium,17
u5,Saturday,Clear,Rohini Residential,11,Low,10
u5,Saturday,Clouds,Saket Select Citywalk Mall,17,Medium,17
u5,Sunday,Clouds,Saket Select Citywalk Mall,16,Medium,17
u5,Monday,Clouds,Rohini Residential,9,Low,9
u5,Monday,Clouds,Rohini Residential,9,Low,9
u5,Friday,Rain,Rohini Residential,11,Medium,8
u5,Tuesday,Clouds,Connaught Place,13,Low,11
u5,Sunday,Drizzle,Connaught Place,11,Medium,10
u5,Sunday,Rain,Rohini Residential,11,Medium,9
u5,Saturday,Clear,Connaught Place,11,Low,11
u5,Monday,Clear,Rohini Residential,9,Low,9
u5,Sunday,Clear,Connaught Place,11,Low,11
u5,Sunday,Clouds,Saket Select Citywalk Mall,20,Medium,17
u5,Wednesday,Rain,Saket Select Citywalk Mall,18,Medium,17
u5,Saturday,Clear,Connaught Place,11,Low,11
u5,Friday,Clouds,Connaught Place,13,Low,11
u5,Wednesday,Clear,Connaught Place,11,Low,11
u5,Monday,Clear,Connaught Place,10,Low,11
u5,Sunday,Drizzle,Connaught Place,12,Low,10
u5,Monday,Clouds,Rohini Residential,9,Low,9
u5,Wednesday,Clear,Saket Select Citywalk Mall,19,Medium,18
u5,Monday,Rain,Saket Select Citywalk Mall,18,Medium,17
u5,Thursday,Clear,Saket Select Citywalk Mall,16,Medium,18
u5,Monday,Clouds,Saket Select Citywalk Mall,20,Medium,18
u5,Wednesday,Clouds,Saket Select Citywalk Mall,19,Medium,18
u5,Sunday,Clouds,Saket Select Citywalk Mall,19,Medium,17
u5,Monday,Clouds,Saket Select Citywalk Mall,16,Medium,18
u5,Tuesday,Clear,Rohini Residential,10,Low,9
u5,Wednesday,Clear,Rohini Residential,9,Low,9
u5,Thursday,Clear,Rohini Residential,9,Low,9
u5,Friday,Clouds,Rohini Residential,9,Low,9
u5,Monday,Haze,Rohini Residential,11,Medium,9
u5,Monday,Clear,Saket Select Citywalk Mall,18,Medium,18
u5,Wednesday,Rain,Saket Select Citywalk Mall,18,Medium,17
u5,Saturday,Drizzle,Saket Select Citywalk Mall,18,Medium,16
u5,Saturday,Clear,Rohini Residential,10,Low,10
u5,Wednesday,Clear,Saket Select Citywalk Mall,17,Medium,18
u5,Monday,Haze,Connaught Place,13,Low,11
u5,Monday,Clear,Saket Select Citywalk Mall,17,Medium,18
u5,Friday,Haze,Rohini Residential,9,Medium,9
u5,Thursday,Clear,Rohini Residential,9,Low,9
u5,Sunday,Fog,Saket Select Citywalk Mall,16,Medium,16
u5,Wednesday,Clouds,Saket Select Citywalk Mall,17,Medium,18
u5,Wednesday,Clouds,Connaught Place,11,Low,11
u5,Tuesday,Clear,Saket Select Citywalk Mall,19,Medium,18
u5,Thursday,Clear,Saket Select Citywalk Mall,16,Medium,18
u5,Friday,Rain,Saket Select Citywalk Mall,18,Medium,17
u5,Monday,Rain,Saket Select Citywalk Mall,17,Medium,17
u5,Saturday,Thunderstorm,Saket Select Citywalk Mall,18,High,16
u5,Tuesday,Fog,Connaught Place,11,Low,10
u5,Wednesday,Clear,Saket Select Citywalk Mall,18,Medium,18
u5,Sunday,Clouds,Rohini Residential,9,Low,10
u5,Monday,Clear,Connaught Place,11,Low,11
u5,Tuesday,Clouds,Saket Select Citywalk Mall,19,Medium,18
u5,Thursday,Clouds,Saket Select Citywalk Mall,17,Medium,18
u5,Monday,Clear,Saket Select Citywalk Mall,16,Medium,18
u5,Monday,Fog,Rohini Residential,9,Medium,8
u5,Friday,Clouds,Rohini Residential,11,Low,9
u5,Wednesday,Clear,Connaught Place,9,Low,11
u5,Tuesday,Rain,Rohini Residential,9,Medium,8
u5,Friday,Fog,Saket Select Citywalk Mall,19,Medium,17
u5,Thursday,Clear,Rohini Residential,8,Low,9
u5,Tuesday,Clouds,Saket Select Citywalk Mall,17,Medium,18
u5,Saturday,Fog,Rohini Residential,12,Medium,9
u5,Tuesday,Fog,Rohini Residential,7,Medium,8
u5,Wednesday,Clouds,Connaught Place,11,Low,11
u5,Tuesday,Drizzle,Rohini Residential,9,Medium,8
u5,Monday,Clear,Connaught Place,11,Low,11
u5,Tuesday,Rain,Rohini Residential,7,Medium,8
u5,Wednesday,Clear,Rohini Residential,9,Low,9
u5,Saturday,Clear,Rohini Residential,9,Low,10
u5,Wednesday,Rain,Saket Select Citywalk Mall,20,Medium,17
u5,Wednesday,Clouds,Saket Select Citywalk Mall,16,Medium,18
u5,Wednesday,Clear,Connaught Place,11,Low,11
u5,Wednesday,Drizzle,Saket Select Citywalk Mall,18,Medium,17
u5,Wednesday,Clear,Saket Select Citywalk Mall,20,Medium,18
u5,Wednesday,Clear,Rohini Residential,7,Low,9
u5,Thursday,Rain,Connaught Place,12,Low,10
u5,Tuesday,Rain,Connaught Place,9,Medium,10
u5,Thursday,Clear,Rohini Residential,10,Low,9
u5,Tuesday,Fog,Connaught Place,13,Low,10
u5,Sunday,Clouds,Rohini Residential,11,Low,10
u5,Sunday,Haze,Rohini Residential,12,Medium,10
u5,Wednesday,Clear,Saket Select Citywalk Mall,16,Medium,18
u5,Wednesday,Rain,Connaught Place,9,Medium,10
u5,Sunday,Clear,Rohini Residential,11,Low,10
u5,Friday,Clear,Rohini Residential,11,Low,9
u5,Sunday,Haze,Connaught Place,10,Low,11
u5,Sunday,Clear,Rohini Residential,11,Low,10
u5,Thursday,Clear,Connaught Place,12,Low,11
u5,Tuesday,Clear,Saket Select Citywalk Mall,20,Medium,18
u5,Tuesday,Clear,Connaught Place,10,Low,11
u5,Wednesday,Clouds,Rohini Residential,11,Low,9
u5,Friday,Clouds,Saket Select Citywalk Mall,18,Medium,18
u5,Tuesday,Clear,Connaught Place,9,Low,11
u5,Sunday,Haze,Connaught Place,12,Low,11
u5,Wednesday,Haze,Saket Select Citywalk Mall,20,Medium,18
u5,Monday,Rain,Saket Select Citywalk Mall,20,Medium,17
u5,Tuesday,Haze,Rohini Residential,9,Medium,9
u5,Tuesday,Clear,Connaught Place,11,Low,11
u5,Friday,Clouds,Connaught Place,11,Low,11
u5,Friday,Clear,Rohini Residential,7,Low,9
u5,Sunday,Clouds,Rohini Residential,11,Low,10
u5,Monday,Clear,Rohini Residential,10,Low,9
u5,Friday,Clouds,Saket Select Citywalk Mall,18,Medium,18
u5,Tuesday,Rain,Rohini Residential,11,Medium,8
u5,Tuesday,Clouds,Saket Select Citywalk Mall,20,Medium,18
u5,Saturday,Clouds,Connaught Place,11,Low,11
u5,Friday,Rain,Connaught Place,11,Medium,10
u5,Tuesday,Haze,Rohini Residential,7,Medium,9
u5,Wednesday,Rain,Saket Select Citywalk Mall,19,Medium,17
u5,Wednesday,Clear,Connaught Place,11,Low,11
u5,Monday,Rain,Rohini Residential,8,Medium,8
u5,Tuesday,Clouds,Saket Select Citywalk Mall,18,Medium,18
u5,Wednesday,Clouds,Connaught Place,12,Low,11
u5,Saturday,Clear,Saket Select Citywalk Mall,18,Medium,17
u5,Monday,Clear,Saket Select Citywalk Mall,18,Medium,18
u5,Wednesday,Clear,Saket Select Citywalk Mall,16,Medium,18
u5,Thursday,Clouds,Connaught Place,13,Low,11
u5,Wednesday,Haze,Saket Select Citywalk Mall,19,Medium,18
u5,Thursday,Clear,Saket Select Citywalk Mall,18,Medium,18
u5,Tuesday,Clouds,Saket Select Citywalk Mall,18,Medium,18
u5,Thursday,Clear,Connaught Place,13,Low,11
u5,Sunday,Rain,Saket Select Citywalk Mall,18,High,15
u5,Wednesday,Rain,Rohini Residential,7,Medium,8
u5,Tuesday,Clear,Connaught Place,10,Low,11
u5,Friday,Clouds,Rohini Residential,9,Low,9
u5,Wednesday,Rain,Saket Select Citywalk Mall,20,Medium,17
u5,Sunday,Haze,Saket Select Citywalk Mall,19,Medium,17
u5,Sunday,Rain,Saket Select Citywalk Mall,19,High,15
u5,Tuesday,Fog,Rohini Residential,10,Medium,8
u5,Sunday,Rain,Connaught Place,10,Medium,10
u5,Wednesday,Haze,Connaught Place,9,Low,11
u5,Monday,Clouds,Rohini Residential,9,Low,9
u5,Sunday,Clouds,Saket Select Citywalk Mall,19,Medium,17
u5,Friday,Haze,Connaught Place,10,Low,11
u5,Tuesday,Haze,Rohini Residential,10,Medium,9
u5,Tuesday,Clear,Rohini Residential,9,Low,9
u5,Monday,Clear,Rohini Residential,9,Low,9
u5,Friday,Fog,Rohini Residential,10,Medium,8
u5,Tuesday,Fog,Connaught Place,12,Low,10
u5,Friday,Drizzle,Saket Select Citywalk Mall,17,Medium,17
u5,Tuesday,Haze,Saket Select Citywalk Mall,20,Medium,18
u5,Thursday,Rain,Rohini Residential,9,Medium,8
u5,Wednesday,Clouds,Saket Select Citywalk Mall,19,Medium,18
u5,Thursday,Clear,Saket Select Citywalk Mall,18,Medium,18
u5,Monday,Clouds,Connaught Place,9,Low,11
u5,Thursday,Fog,Saket Select Citywalk Mall,20,Medium,17
u5,Friday,Clear,Saket Select Citywalk Mall,20,Medium,18
u5,Thursday,Clouds,Rohini Residential,11,Low,9
u5,Thursday,Clouds,Connaught Place,9,Low,11
u5,Monday,Clouds,Rohini Residential,7,Low,9
u5,Wednesday,Clear,Connaught Place,11,Low,11
u5,Thursday,Drizzle,Saket Select Citywalk Mall,18,Medium,17
u5,Saturday,Clear,Saket Select Citywalk Mall,16,Medium,17
u5,Sunday,Clear,Connaught Place,12,Low,11
u5,Saturday,Fog,Connaught Place,13,Low,10
u5,Friday,Rain,Saket Select Citywalk Mall,16,Medium,17
u5,Wednesday,Clear,Saket Select Citywalk Mall,17,Medium,18
u5,Monday,Haze,Connaught Place,11,Low,11
u5,Thursday,Clear,Saket Select Citywalk Mall,17,Medium,18
u5,Thursday,Clear,Saket Select Citywalk Mall,16,Medium,18
u5,Thursday,Drizzle,Saket Select Citywalk Mall,18,Medium,17
u5,Thursday,Clear,Rohini Residential,7,Low,9
u5,Sunday,Clear,Saket Select Citywalk Mall,17,Medium,17
u5,Tuesday,Clear,Connaught Place,9,Low,11
u5,Saturday,Clouds,Connaught Place,12,Low,11
u5,Thursday,Clouds,Rohini Residential,9,Low,9
u5,Saturday,Clouds,Connaught Place,11,Low,11
u5,Monday,Clear,Saket Select Citywalk Mall,20,Medium,18
u5,Sunday,Thunderstorm,Rohini Residential,8,Medium,10
u5,Thursday,Fog,Rohini Residential,7,Medium,8
u5,Monday,Fog,Connaught Place,10,Low,10
u5,Sunday,Clear,Connaught Place,11,Low,11
u5,Sunday,Haze,Connaught Place,9,Low,11
u5,Thursday,Clear,Rohini Residential,10,Low,9
u5,Monday,Drizzle,Saket Select Citywalk Mall,19,Medium,17
u5,Thursday,Clouds,Connaught Place,11,Low,11
u5,Sunday,Haze,Connaught Place,11,Low,11
u5,Thursday,Clear,Rohini Residential,11,Low,9
u5,Thursday,Haze,Connaught Place,11,Low,11
u5,Wednesday,Clouds,Rohini Residential,8,Low,9
u5,Thursday,Rain,Rohini Residential,10,Medium,8
u5,Tuesday,Clouds,Rohini Residential,9,Low,9
u5,Tuesday,Drizzle,Connaught Place,13,Low,10
u5,Sunday,Clouds,Rohini Residential,10,Low,10
u5,Friday,Clear,Rohini Residential,9,Low,9
u5,Monday,Fog,Rohini Residential,8,Medium,8
u5,Thursday,Clouds,Connaught Place,12,Low,11
u5,Saturday,Clouds,Saket Select Citywalk Mall,18,Medium,17
u5,Wednesday,Clear,Rohini Residential,7,Low,9
u5,Thursday,Fog,Connaught Place,10,Low,10
