hour,day_of_week,weather_main,temp,rain_1h,holiday,traffic_level
23,2,Clear,293.08,0.0,,Low
0,3,Clear,291.94,0.0,,Low
1,3,Clear,290.5,0.0,,Low
2,3,Clear,289.86,0.0,,Low
3,3,Clear,289.36,0.0,,Low
4,3,Clear,288.68,0.0,,Low
5,3,Clear,288.44,0.0,,Medium
6,3,Clear,287.22,0.0,,High
7,3,Clouds,287.58,0.0,,High
8,3,Clouds,288.34,0.0,,High
9,3,Clouds,289.65,0.0,,High
10,3,Clouds,291.22,0.0,,High
11,3,Clouds,293.21,0.0,,High
12,3,Clouds,294.65,0.0,,High
13,3,Clouds,295.86,0.0,,High
14,3,Clouds,296.61,0.0,,High
15,3,Clear,297.65,0.0,,High
16,3,Clear,298.21,0.0,,High
17,3,Clouds,297.95,0.0,,High
18,3,Rain,297.15,0.0,,High
18,3,Drizzle,297.15,0.0,,High
19,3,Clear,296.75,0.0,,Medium
20,3,Rain,296.15,0.0,,Medium
21,3,Clouds,295.42,0.0,,Medium
22,3,Thunderstorm,295.08,0.0,,Medium
23,3,Drizzle,294.15,0.0,,Low
0,4,Rain,293.88,0.0,,Low
1,4,Drizzle,293.35,0.0,,Low
1,4,Rain,293.35,0.0,,Low
2,4,Rain,292.69,0.0,,Low
3,4,Rain,291.72,0.0,,Low
4,4,Rain,291.22,0.0,,Low
4,4,Drizzle,291.22,0.0,,Low
4,4,Thunderstorm,291.22,0.0,,Low
5,4,Rain,291.15,0.0,,Medium
6,4,Rain,291.15,0.0,,High
6,4,Drizzle,291.15,0.0,,High
7,4,Thunderstorm,291.22,0.0,,High
7,4,Rain,291.22,0.0,,High
7,4,Mist,291.22,0.0,,High
8,4,Rain,291.65,0.0,,High
9,4,Rain,292.43,0.0,,High
9,4,Drizzle,292.43,0.0,,High
10,4,Drizzle,293.07,0.0,,High
11,4,Clouds,293.22,0.0,,High
12,4,Thunderstorm,293.73,0.0,,High
13,4,Clouds,294.6,0.0,,High
14,4,Clouds,295.07,0.0,,High
15,4,Clouds,295.07,0.0,,High
16,4,Drizzle,294.79,0.0,,High
17,4,Rain,295.29,0.0,,High
18,4,Clouds,295.58,0.0,,High
19,4,Clouds,295.76,0.0,,Medium
20,4,Clouds,295.35,0.0,,Medium
21,4,Clouds,294.37,0.0,,Medium
22,4,Clouds,293.84,0.0,,Medium
23,4,Clouds,292.92,0.0,,Medium
0,5,Clear,292.01,0.0,,Low
1,5,Clear,291.51,0.0,,Low
2,5,Clear,291.08,0.0,,Low
3,5,Clouds,290.82,0.0,,Low
4,5,Clear,290.84,0.0,,Low
5,5,Clear,290.37,0.0,,Low
6,5,Thunderstorm,290.65,0.0,,Low
7,5,Thunderstorm,290.93,0.0,,Medium
8,5,Rain,291.44,0.0,,Medium
9,5,Thunderstorm,292.79,0.0,,Medium
10,5,Thunderstorm,293.36,0.0,,Medium
10,5,Rain,293.36,0.0,,Medium
10,5,Mist,293.36,0.0,,Medium
11,5,Rain,293.72,0.0,,High
11,5,Thunderstorm,293.72,0.0,,High
11,5,Mist,293.72,0.0,,High
11,5,Drizzle,293.72,0.0,,High
12,5,Thunderstorm,293.66,0.0,,High
12,5,Rain,293.66,0.0,,High
12,5,Mist,293.66,0.0,,High
12,5,Drizzle,293.66,0.0,,High
13,5,Rain,293.44,0.0,,High
13,5,Mist,293.44,0.0,,High
13,5,Thunderstorm,293.44,0.0,,High
14,5,Rain,293.36,0.0,,High
14,5,Mist,293.36,0.0,,High
14,5,Thunderstorm,293.36,0.0,,High
15,5,Rain,293.55,0.0,,Medium
15,5,Mist,293.55,0.0,,Medium
15,5,Thunderstorm,293.55,0.0,,Medium
16,5,Rain,293.79,0.0,,Medium
16,5,Mist,293.79,0.0,,Medium
16,5,Thunderstorm,293.79,0.0,,Medium
17,5,Rain,294.54,0.0,,Medium
17,5,Mist,294.54,0.0,,Medium
18,5,Rain,294.58,0.0,,Medium
18,5,Mist,294.58,0.0,,Medium
18,5,Drizzle,294.58,0.0,,Medium
19,5,Rain,295.09,0.0,,Medium
20,5,Rain,295.15,0.0,,Medium
21,5,Clouds,294.8,0.0,,Medium
22,5,Clouds,294.28,0.0,,Medium
23,5,Clear,293.75,0.0,,Low
0,6,Clear,293.95,0.0,,Low
1,6,Clear,293.55,0.0,,Low
2,6,Clear,292.82,0.0,,Low
3,6,Clouds,292.0,0.0,,Low
4,6,Clouds,291.62,0.0,,Low
5,6,Clear,291.28,0.0,,Low
6,6,Clear,290.61,0.0,,Low
7,6,Clouds,290.61,0.0,,Low
8,6,Clouds,291.51,0.0,,Low
9,6,Clouds,292.08,0.0,,Medium
10,6,Clouds,293.01,0.0,,Medium
11,6,Clouds,293.68,0.0,,Medium
12,6,Clouds,294.01,0.0,,Medium
13,6,Clouds,294.22,0.0,,Medium
14,6,Clouds,294.54,0.0,,High
15,6,Clouds,294.95,0.0,,High
16,6,Clouds,296.08,0.0,,Medium
17,6,Clouds,296.61,0.0,,Medium
18,6,Clouds,297.01,0.0,,Medium
19,6,Clouds,296.79,0.0,,Medium
20,6,Clouds,296.42,0.0,,Medium
21,6,Clouds,295.82,0.0,,Medium
22,6,Clouds,295.43,0.0,,Low
23,6,Clouds,295.21,0.0,,Low
0,0,Clouds,294.41,0.0,,Low
1,0,Clouds,293.48,0.0,,Low
2,0,Clear,292.35,0.0,,Low
3,0,Clear,291.72,0.0,,Low
4,0,Clear,290.79,0.0,,Low
5,0,Clouds,290.51,0.0,,Medium
6,0,Clouds,290.42,0.0,,High
7,0,Clouds,290.82,0.0,,High
8,0,Clouds,291.15,0.0,,High
9,0,Clouds,291.81,0.0,,High
10,0,Thunderstorm,292.48,0.0,,High
11,0,Thunderstorm,292.61,0.0,,High
12,0,Thunderstorm,292.67,0.0,,High
12,0,Rain,292.67,0.0,,High
13,0,Rain,293.75,0.0,,High
14,0,Rain,295.0,0.0,,High
15,0,Rain,294.8,0.0,,High
16,0,Rain,294.68,0.0,,High
17,0,Rain,294.55,0.0,,High
18,0,Rain,293.57,0.0,,High
18,0,Mist,293.57,0.0,,High
18,0,Thunderstorm,293.57,0.0,,High
19,0,Rain,293.42,0.0,,Medium
19,0,Drizzle,293.42,0.0,,Medium
20,0,Rain,293.48,0.0,,Medium
21,0,Rain,294.15,0.0,,Medium
22,0,Drizzle,294.15,0.0,,Low
23,0,Clouds,293.22,0.0,,Low
0,1,Clouds,293.02,0.0,,Low
1,1,Clouds,292.55,0.0,,Low
2,1,Clouds,292.22,0.0,,Low
3,1,Drizzle,292.34,0.0,,Low
3,1,Thunderstorm,292.34,0.0,,Low
4,1,Drizzle,291.75,0.0,,Low
5,1,Mist,292.08,0.0,,Medium
6,1,Mist,292.08,0.0,,High
7,1,Mist,292.08,0.0,,High
8,1,Mist,293.07,0.0,,High
9,1,Mist,294.0,0.0,,High
10,1,Mist,294.79,0.0,,High
11,1,Clouds,295.65,0.0,,High
12,1,Clouds,296.08,0.0,,High
13,1,Clouds,296.22,0.0,,High
14,1,Clouds,297.15,0.0,,High
15,1,Clouds,297.65,0.0,,High
16,1,Clouds,298.15,0.0,,High
17,1,Clouds,298.35,0.0,,High
18,1,Clouds,298.55,0.0,,High
19,1,Rain,297.69,0.0,,Medium
20,1,Rain,297.07,0.0,,Medium
21,1,Clouds,296.08,0.0,,Medium
22,1,Clouds,295.3,0.0,,Medium
23,1,Clouds,294.15,0.0,,Low
0,2,Clear,292.72,0.0,,Low
1,2,Clear,290.95,0.0,,Low
2,2,Clear,289.65,0.0,,Low
3,2,Clear,288.65,0.0,,Low
4,2,Clear,287.44,0.0,,Low
5,2,Clear,287.16,0.0,,Medium
6,2,Clear,286.51,0.0,,High
7,2,Clear,287.61,0.0,,High
8,2,Clear,289.81,0.0,,High
9,2,Clear,292.29,0.0,,High
10,2,Clear,294.15,0.0,,High
11,2,Clear,296.08,0.0,,High
12,2,Haze,297.01,0.0,,High
13,2,Clear,297.86,0.0,,High
14,2,Clear,298.08,0.0,,High
15,2,Clear,298.75,0.0,,High
16,2,Clear,298.88,0.0,,High
17,2,Clouds,299.01,0.0,,High
18,2,Clouds,299.0,0.0,,High
19,2,Clouds,298.29,0.0,,Medium
20,2,Clear,297.29,0.0,,Medium
21,2,Clouds,295.3,0.0,,Medium
22,2,Clear,293.23,0.0,,Medium
23,2,Rain,292.22,0.0,,Low
0,3,Clear,291.42,0.0,,Low
1,3,Rain,291.28,0.0,,Low
2,3,Clouds,291.36,0.0,,Low
3,3,Clouds,291.85,0.0,,Low
4,3,Clouds,291.51,0.0,,Low
5,3,Rain,290.62,0.0,,Medium
6,3,Clear,289.72,0.0,,High
7,3,Clouds,290.55,0.0,,High
8,3,Clouds,292.86,0.0,,High
9,3,Clouds,294.08,0.0,,High
10,3,Clouds,295.15,0.0,,High
11,3,Clouds,296.21,0.0,,High
12,3,Clouds,297.28,0.0,,High
13,3,Clear,298.35,0.0,,High
14,3,Clear,299.01,0.0,,High
15,3,Clear,299.75,0.0,,High
16,3,Clouds,300.01,0.0,,High
17,3,Clouds,300.08,0.0,,High
18,3,Clear,299.75,0.0,,High
19,3,Thunderstorm,298.89,0.0,,Medium
20,3,Clouds,297.89,0.0,,Medium
21,3,Rain,297.29,0.0,,Medium
22,3,Rain,296.69,0.0,,Medium
23,3,Clouds,295.59,0.0,,Low
0,4,Clear,294.99,0.0,,Low
1,4,Clear,294.22,0.0,,Low
2,4,Clear,293.72,0.0,,Low
3,4,Clear,293.44,0.0,,Low
4,4,Clear,293.21,0.0,,Low
5,4,Clear,293.58,0.0,,Medium
6,4,Clear,293.28,0.0,,High
7,4,Clear,294.15,0.0,,High
8,4,Clouds,295.35,0.0,,High
9,4,Clear,297.02,0.0,,High
10,4,Clouds,298.88,0.0,,High
11,4,Clouds,300.57,0.0,,High
12,4,Clear,301.75,0.0,,High
13,4,Thunderstorm,304.01,0.0,,High
14,4,Thunderstorm,305.15,0.0,,High
15,4,Thunderstorm,304.89,0.0,,High
16,4,Rain,303.94,0.0,,High
16,4,Thunderstorm,303.94,0.0,,High
17,4,Thunderstorm,303.86,0.0,,High
18,4,Thunderstorm,303.89,0.0,,High
19,4,Rain,303.59,0.0,,Medium
19,4,Thunderstorm,303.59,0.0,,Medium
20,4,Thunderstorm,302.23,0.0,,Medium
21,4,Clouds,300.3,0.0,,Medium
22,4,Clouds,299.88,0.0,,Medium
23,4,Clear,299.16,0.0,,Medium
0,5,Clear,298.82,0.0,,Low
1,5,Clear,298.76,0.0,,Low
2,5,Clear,298.62,0.0,,Low
3,5,Clear,298.49,0.0,,Low
4,5,Rain,298.49,0.0,,Low
5,5,Clear,297.76,0.0,,Low
6,5,Clear,297.69,0.0,,Low
7,5,Thunderstorm,297.8,0.0,,Low
7,5,Mist,297.8,0.0,,Low
8,5,Thunderstorm,296.95,0.0,,Medium
8,5,Rain,296.95,0.0,,Medium
8,5,Drizzle,296.95,0.0,,Medium
9,5,Thunderstorm,295.08,0.0,,Medium
9,5,Rain,295.08,0.0,,Medium
9,5,Mist,295.08,0.0,,Medium
10,5,Thunderstorm,294.36,0.0,,Medium
10,5,Mist,294.36,0.0,,Medium
10,5,Rain,294.36,0.0,,Medium
11,5,Rain,294.46,0.0,,Medium
11,5,Mist,294.46,0.0,,Medium
11,5,Thunderstorm,294.46,0.0,,Medium
12,5,Rain,294.87,0.0,,High
12,5,Mist,294.87,0.0,,High
13,5,Rain,295.46,0.0,,High
13,5,Mist,295.46,0.0,,High
14,5,Rain,296.08,0.0,,High
14,5,Drizzle,296.08,0.0,,High
15,5,Rain,298.28,0.0,,High
16,5,Clouds,300.22,0.0,,High
17,5,Clear,301.95,0.0,,High
18,5,Clear,302.75,0.0,,Medium
19,5,Clear,302.89,0.0,,Medium
20,5,Clouds,302.76,0.0,,Medium
21,5,Thunderstorm,301.62,0.0,,Medium
22,5,Clouds,300.94,0.0,,Medium
23,5,Drizzle,301.49,0.0,,Medium
0,6,Rain,301.68,0.0,,Low
1,6,Rain,301.69,0.0,,Low
2,6,Clear,301.37,0.0,,Low
3,6,Rain,300.72,0.0,,Low
4,6,Mist,299.49,0.0,,Low
4,6,Rain,299.49,0.0,,Low
4,6,Thunderstorm,299.49,0.0,,Low
5,6,Rain,298.22,0.0,,Low
6,6,Rain,297.36,0.0,,Low
6,6,Drizzle,297.36,0.0,,Low
7,6,Thunderstorm,296.82,0.0,,Low
8,6,Thunderstorm,297.35,0.0,,Low
8,6,Rain,297.35,0.0,,Low
9,6,Rain,298.48,0.0,,Medium
10,6,Clear,300.29,0.0,,Medium
11,6,Clouds,301.51,0.0,,Medium
12,6,Clouds,302.75,0.0,,High
13,6,Clouds,303.35,0.0,,High
14,6,Clouds,303.68,0.0,,High
15,6,Rain,303.94,0.0,,High
16,6,Thunderstorm,304.72,0.0,,High
16,6,Rain,304.72,0.0,,High
17,6,Thunderstorm,304.36,0.0,,High
17,6,Rain,304.36,0.0,,High
18,6,Thunderstorm,301.96,0.0,,Medium
18,6,Rain,301.96,0.0,,Medium
19,6,Rain,299.93,0.0,,Medium
20,6,Thunderstorm,298.82,0.0,,Medium
20,6,Rain,298.82,0.0,,Medium
21,6,Thunderstorm,298.01,0.0,,Medium
21,6,Rain,298.01,0.0,,Medium
22,6,Rain,297.16,0.0,,Medium
23,6,Rain,296.44,0.0,,Low
23,6,Drizzle,296.44,0.0,,Low
0,0,Rain,295.58,0.0,,Low
0,0,Mist,295.58,0.0,,Low
1,0,Thunderstorm,295.65,0.0,,Low
1,0,Rain,295.65,0.0,,Low
1,0,Drizzle,295.65,0.0,,Low
1,0,Mist,295.65,0.0,,Low
2,0,Thunderstorm,294.92,0.0,,Low
2,0,Rain,294.92,0.0,,Low
2,0,Mist,294.92,0.0,,Low
3,0,Rain,294.84,0.0,,Low
3,0,Mist,294.84,0.0,,Low
3,0,Thunderstorm,294.84,0.0,,Low
4,0,Rain,294.69,0.0,,Low
5,0,Rain,294.15,0.0,,Medium
5,0,Drizzle,294.15,0.0,,Medium
6,0,Rain,293.82,0.0,,High
6,0,Drizzle,293.82,0.0,,High
7,0,Rain,293.08,0.0,,High
7,0,Drizzle,293.08,0.0,,High
8,0,Drizzle,292.65,0.0,,High
9,0,Rain,292.88,0.0,,High
9,0,Mist,292.88,0.0,,High
10,0,Rain,292.88,0.0,,High
10,0,Mist,292.88,0.0,,High
10,0,Drizzle,292.88,0.0,,High
11,0,Mist,293.75,0.0,,High
11,0,Rain,293.75,0.0,,High
12,0,Rain,294.36,0.0,,High
12,0,Mist,294.36,0.0,,High
13,0,Rain,294.58,0.0,,High
13,0,Mist,294.58,0.0,,High
13,0,Drizzle,294.58,0.0,,High
14,0,Rain,295.57,0.0,,High
14,0,Mist,295.57,0.0,,High
15,0,Clouds,296.29,0.0,,High
16,0,Clouds,296.58,0.0,,High
17,0,Clouds,297.41,0.0,,High
18,0,Clouds,297.49,0.0,,High
19,0,Rain,297.44,0.0,,Medium
20,0,Clouds,297.01,0.0,,Medium
21,0,Clouds,296.42,0.0,,Medium
22,0,Clouds,296.09,0.0,,Low
23,0,Rain,295.42,0.0,,Low
0,1,Rain,295.02,0.0,,Low
1,1,Rain,293.89,0.0,,Low
2,1,Rain,293.35,0.0,,Low
3,1,Rain,292.82,0.0,,Low
4,1,Drizzle,292.92,0.0,,Low
4,1,Rain,292.92,0.0,,Low
5,1,Rain,292.08,0.0,,Medium
5,1,Mist,292.08,0.0,,Medium
5,1,Drizzle,292.08,0.0,,Medium
6,1,Drizzle,291.42,0.0,,High
6,1,Rain,291.42,0.0,,High
6,1,Mist,291.42,0.0,,High
7,1,Rain,290.95,0.0,,High
7,1,Drizzle,290.95,0.0,,High
8,1,Rain,290.68,0.0,,High
8,1,Mist,290.68,0.0,,High
9,1,Rain,290.75,0.0,,High
9,1,Mist,290.75,0.0,,High
9,1,Drizzle,290.75,0.0,,High
10,1,Rain,290.87,0.0,,High
10,1,Mist,290.87,0.0,,High
10,1,Drizzle,290.87,0.0,,High
11,1,Rain,290.75,0.0,,High
11,1,Mist,290.75,0.0,,High
11,1,Haze,290.75,0.0,,High
11,1,Drizzle,290.75,0.0,,High
12,1,Rain,290.46,0.0,,High
12,1,Mist,290.46,0.0,,High
12,1,Drizzle,290.46,0.0,,High
13,1,Rain,290.54,0.0,,High
13,1,Mist,290.54,0.0,,High
14,1,Rain,291.0,0.0,,High
14,1,Mist,291.0,0.0,,High
14,1,Drizzle,291.0,0.0,,High
15,1,Haze,291.44,0.0,,High
15,1,Mist,291.44,0.0,,High
15,1,Drizzle,291.44,0.0,,High
15,1,Rain,291.44,0.0,,High
16,1,Rain,292.22,0.0,,High
16,1,Mist,292.22,0.0,,High
17,1,Drizzle,293.08,0.0,,High
18,1,Rain,292.86,0.0,,High
18,1,Mist,292.86,0.0,,High
18,1,Drizzle,292.86,0.0,,High
19,1,Rain,292.79,0.0,,Medium
19,1,Mist,292.79,0.0,,Medium
19,1,Drizzle,292.79,0.0,,Medium
20,1,Drizzle,292.58,0.0,,Medium
20,1,Rain,292.58,0.0,,Medium
21,1,Rain,292.22,0.0,,Medium
21,1,Drizzle,292.22,0.0,,Medium
22,1,Drizzle,291.86,0.0,,Low
22,1,Rain,291.86,0.0,,Low
23,1,Drizzle,291.65,0.0,,Low
23,1,Rain,291.65,0.0,,Low
0,2,Drizzle,291.48,0.0,,Low
1,2,Drizzle,291.48,0.0,,Low
1,2,Rain,291.48,0.0,,Low
2,2,Rain,291.44,0.0,,Low
3,2,Rain,291.36,0.0,,Low
4,2,Mist,291.15,0.0,,Low
5,2,Drizzle,291.15,0.0,,Medium
6,2,Rain,291.08,0.0,,High
7,2,Mist,291.08,0.0,,High
7,2,Rain,291.08,0.0,,High
8,2,Mist,291.82,0.0,,High
9,2,Clouds,292.58,0.0,,High
10,2,Clouds,294.15,0.0,,High
11,2,Clouds,295.44,0.0,,High
12,2,Clouds,296.58,0.0,,High
13,2,Clouds,297.0,0.0,,High
14,2,Haze,297.79,0.0,,High
15,2,Clouds,298.58,0.0,,High
16,2,Clouds,298.65,0.0,,High
17,2,Clouds,298.89,0.0,,High
18,2,Clouds,298.69,0.0,,High
19,2,Clouds,298.15,0.0,,Medium
20,2,Clouds,297.49,0.0,,Medium
21,2,Clouds,296.8,0.0,,Medium
22,2,Clouds,295.82,0.0,,Low
23,2,Clear,295.22,0.0,,Low
0,3,Clear,294.35,0.0,,Low
1,3,Rain,294.09,0.0,,Low
2,3,Rain,293.36,0.0,,Low
3,3,Rain,292.95,0.0,,Low
4,3,Rain,292.49,0.0,,Low
5,3,Rain,291.75,0.0,,Medium
6,3,Rain,290.88,0.0,,High
7,3,Rain,290.95,0.0,,High
7,3,Drizzle,290.95,0.0,,High
8,3,Clouds,291.35,0.0,,High
9,3,Rain,292.08,0.0,,High
10,3,Clear,293.02,0.0,,High
11,3,Clouds,294.44,0.0,,High
12,3,Clear,295.3,0.0,,High
13,3,Clouds,296.29,0.0,,High
14,3,Clear,296.51,0.0,,High
15,3,Clouds,297.22,0.0,,High
16,3,Clouds,297.51,0.0,,High
17,3,Clouds,298.08,0.0,,High
18,3,Clouds,297.58,0.0,,High
19,3,Haze,297.51,0.0,,Medium
20,3,Clear,297.23,0.0,,Medium
21,3,Clouds,295.8,0.0,,Medium
22,3,Clouds,294.08,0.0,,Medium
23,3,Clear,293.15,0.0,,Low
0,4,Clear,292.44,0.0,,Low
1,4,Clear,291.65,0.0,,Low
2,4,Clear,291.02,0.0,,Low
3,4,Clear,290.3,0.0,,Low
4,4,Clear,289.82,0.0,,Low
5,4,Clear,289.22,0.0,,Medium
6,4,Clear,288.95,0.0,,High
7,4,Clear,289.22,0.0,,High
8,4,Clear,289.95,0.0,,High
9,4,Clear,291.57,0.0,,High
10,4,Clouds,293.55,0.0,,High
11,4,Clear,294.77,0.0,,High
12,4,Clear,296.09,0.0,,High
13,4,Haze,297.15,0.0,,High
14,4,Clear,298.15,0.0,,High
15,4,Clear,299.15,0.0,,High
16,4,Clear,299.62,0.0,,High
17,4,Clouds,299.48,0.0,,High
18,4,Clouds,299.72,0.0,,High
19,4,Clouds,299.58,0.0,,Medium
20,4,Clouds,298.75,0.0,,Medium
21,4,Clouds,296.51,0.0,,Medium
22,4,Clear,294.82,0.0,,Medium
23,4,Clear,292.65,0.0,,Medium
0,5,Clear,291.87,0.0,,Low
1,5,Mist,290.58,0.0,,Low
2,5,Mist,290.01,0.0,,Low
3,5,Mist,289.22,0.0,,Low
4,5,Mist,288.73,0.0,,Low
5,5,Mist,288.36,0.0,,Low
5,5,Haze,288.36,0.0,,Low
5,5,Fog,288.36,0.0,,Low
6,5,Mist,287.87,0.0,,Low
6,5,Fog,287.87,0.0,,Low
6,5,Haze,287.87,0.0,,Low
7,5,Mist,288.86,0.0,,Medium
7,5,Fog,288.86,0.0,,Medium
8,5,Mist,291.28,0.0,,Medium
9,5,Clear,293.72,0.0,,High
10,5,Haze,296.08,0.0,,High
11,5,Clear,297.79,0.0,,High
12,5,Clouds,298.48,0.0,,High
13,5,Clear,299.08,0.0,,High
14,5,Clear,299.29,0.0,,High
15,5,Clear,299.68,0.0,,High
16,5,Clear,300.15,0.0,,High
17,5,Clouds,300.44,0.0,,High
18,5,Clouds,300.15,0.0,,Medium
19,5,Clouds,299.35,0.0,,Medium
20,5,Clouds,298.55,0.0,,Medium
21,5,Clouds,297.35,0.0,,Medium
22,5,Clear,295.42,0.0,,Medium
23,5,Clouds,294.3,0.0,,Medium
0,6,Clouds,293.15,0.0,,Low
1,6,Clear,292.15,0.0,,Low
2,6,Clear,291.65,0.0,,Low
3,6,Mist,291.42,0.0,,Low
4,6,Mist,291.08,0.0,,Low
5,6,Mist,290.55,0.0,,Low
6,6,Mist,290.22,0.0,,Low
7,6,Mist,290.62,0.0,,Low
7,6,Haze,290.62,0.0,,Low
7,6,Fog,290.62,0.0,,Low
8,6,Haze,292.79,0.0,,Medium
9,6,Drizzle,294.51,0.0,,Medium
10,6,Rain,295.36,0.0,,High
11,6,Rain,296.08,0.0,,High
12,6,Rain,296.81,0.0,,High
12,6,Drizzle,296.81,0.0,,High
13,6,Rain,297.35,0.0,,High
13,6,Drizzle,297.35,0.0,,High
14,6,Rain,297.65,0.0,,High
15,6,Rain,297.82,0.0,,High
16,6,Clear,298.94,0.0,,High
17,6,Rain,299.36,0.0,,High
18,6,Clouds,299.51,0.0,,High
19,6,Clouds,298.82,0.0,,Medium
20,6,Clouds,298.02,0.0,,Medium
21,6,Clouds,296.76,0.0,,Medium
22,6,Clouds,295.55,0.0,,Low
23,6,Rain,294.82,0.0,,Low
0,0,Clouds,294.02,0.0,,Low
1,0,Clear,293.29,0.0,,Low
2,0,Clear,292.49,0.0,,Low
3,0,Clear,291.69,0.0,,Low
4,0,Clear,291.42,0.0,,Low
5,0,Clear,291.15,0.0,,Medium
6,0,Rain,291.44,0.0,,High
7,0,Rain,292.14,0.0,,High
8,0,Rain,293.22,0.0,,High
8,0,Thunderstorm,293.22,0.0,,High
9,0,Rain,294.07,0.0,,High
9,0,Thunderstorm,294.07,0.0,,High
10,0,Rain,295.37,0.0,,High
11,0,Rain,296.29,0.0,,High
12,0,Clouds,297.21,0.0,,High
13,0,Clouds,299.0,0.0,,High
14,0,Clouds,299.55,0.0,,High
15,0,Clear,300.22,0.0,,High
16,0,Clouds,300.22,0.0,,High
17,0,Clouds,299.82,0.0,,High
18,0,Clouds,300.01,0.0,,High
19,0,Clouds,299.15,0.0,,Medium
20,0,Clouds,298.22,0.0,,Medium
21,0,Haze,297.29,0.0,,Medium
22,0,Clear,296.37,0.0,,Low
23,0,Drizzle,296.01,0.0,,Low
23,0,Rain,296.01,0.0,,Low
0,1,Rain,295.22,0.0,,Low
0,1,Drizzle,295.22,0.0,,Low
1,1,Rain,295.02,0.0,,Low
2,1,Thunderstorm,294.02,0.0,,Low
2,1,Rain,294.02,0.0,,Low
2,1,Mist,294.02,0.0,,Low
3,1,Thunderstorm,292.35,0.0,,Low
3,1,Mist,292.35,0.0,,Low
3,1,Rain,292.35,0.0,,Low
3,1,Drizzle,292.35,0.0,,Low
4,1,Rain,291.55,0.0,,Low
4,1,Mist,291.55,0.0,,Low
4,1,Thunderstorm,291.55,0.0,,Low
5,1,Rain,291.08,0.0,,Medium
5,1,Mist,291.08,0.0,,Medium
6,1,Rain,290.95,0.0,,High
6,1,Mist,290.95,0.0,,High
7,1,Rain,290.79,0.0,,High
7,1,Mist,290.79,0.0,,High
8,1,Rain,290.94,0.0,,High
9,1,Rain,291.15,0.0,,High
10,1,Rain,292.07,0.0,,High
11,1,Rain,292.58,0.0,,High
12,1,Clouds,293.58,0.0,,High
13,1,Rain,293.55,0.0,,High
14,1,Drizzle,293.88,0.0,,High
14,1,Rain,293.88,0.0,,High
15,1,Rain,293.79,0.0,,High
16,1,Rain,294.35,0.0,,High
16,1,Drizzle,294.35,0.0,,High
17,1,Mist,294.3,0.0,,High
18,1,Mist,294.5,0.0,,High
19,1,Rain,294.53,0.0,,Medium
20,1,Mist,294.08,0.0,,Medium
20,1,Drizzle,294.08,0.0,,Medium
21,1,Clouds,293.75,0.0,,Medium
22,1,Drizzle,293.48,0.0,,Medium
23,1,Mist,293.43,0.0,,Low
0,2,Mist,293.01,0.0,,Low
1,2,Mist,292.55,0.0,,Low
2,2,Clouds,292.58,0.0,,Low
3,2,Mist,292.15,0.0,,Low
4,2,Mist,292.15,0.0,,Low
5,2,Mist,291.99,0.0,,Medium
6,2,Mist,291.79,0.0,,High
7,2,Mist,292.01,0.0,,High
8,2,Mist,292.58,0.0,,High
9,2,Mist,292.86,0.0,,High
10,2,Mist,293.48,0.0,,High
11,2,Clouds,294.48,0.0,,High
12,2,Clouds,295.36,0.0,,High
13,2,Clouds,296.35,0.0,,High
14,2,Clouds,296.93,0.0,,High
15,2,Clouds,297.81,0.0,,High
16,2,Clouds,298.62,0.0,,High
17,2,Clouds,299.08,0.0,,High
18,2,Clouds,299.15,0.0,,High
19,2,Clear,299.29,0.0,,Medium
20,2,Clear,298.94,0.0,,Medium
21,2,Clear,298.09,0.0,,Medium
22,2,Clear,295.44,0.0,,Medium
23,2,Clear,294.3,0.0,,Low
0,3,Mist,293.72,0.0,,Low
1,3,Mist,293.36,0.0,,Low
2,3,Mist,292.65,0.0,,Low
3,3,Mist,292.16,0.0,,Low
4,3,Mist,291.37,0.0,,Low
5,3,Mist,290.8,0.0,,Medium
5,3,Fog,290.8,0.0,,Medium
6,3,Mist,290.51,0.0,,High
6,3,Haze,290.51,0.0,,High
7,3,Mist,291.75,0.0,,High
8,3,Clear,294.15,0.0,,High
9,3,Clear,296.53,0.0,,High
10,3,Clear,298.57,0.0,,High
11,3,Clear,299.82,0.0,,High
12,3,Clear,299.85,0.0,,High
13,3,Clouds,301.44,0.0,,High
14,3,Clouds,301.88,0.0,,High
15,3,Clouds,302.15,0.0,,High
16,3,Clouds,302.01,0.0,,High
17,3,Clear,302.36,0.0,,High
18,3,Clouds,302.61,0.0,,High
19,3,Clear,302.61,0.0,,Medium
20,3,Clouds,301.82,0.0,,Medium
21,3,Clear,300.55,0.0,,Medium
22,3,Clouds,299.65,0.0,,Medium
23,3,Clear,298.49,0.0,,Low
0,4,Clear,298.15,0.0,,Low
1,4,Clear,297.62,0.0,,Low
2,4,Clear,297.3,0.0,,Low
3,4,Clear,296.87,0.0,,Low
4,4,Clear,296.65,0.0,,Low
5,4,Clear,296.72,0.0,,Medium
6,4,Clear,296.69,0.0,,High
7,4,Clear,297.08,0.0,,High
8,4,Clouds,298.21,0.0,,High
9,4,Clouds,300.15,0.0,,High
10,4,Clear,301.84,0.0,,High
11,4,Clouds,303.48,0.0,,High
12,4,Clear,305.01,0.0,,High
13,4,Clear,306.22,0.0,,High
14,4,Clear,307.69,0.0,,High
